TC (En Bs/USD),N°,Monto,banco,fecha
11.37,0.0,0.0,BANCO PYME ECOFUTURO,2026-07-27
11.4,0.0,0.0,BANCO PYME ECOFUTURO,2026-07-27
11.42,0.0,0.0,BANCO PYME ECOFUTURO,2026-07-27
11.43,0.0,0.0,BANCO PYME ECOFUTURO,2026-07-27
11.45,0.0,0.0,BANCO PYME ECOFUTURO,2026-07-27
11.47,0.0,0.0,BANCO PYME ECOFUTURO,2026-07-27
11.5,0.0,0.0,BANCO PYME ECOFUTURO,2026-07-27
11.52,0.0,0.0,BANCO PYME ECOFUTURO,2026-07-27
11.55,0.0,0.0,BANCO PYME ECOFUTURO,2026-07-27
11.57,0.0,0.0,BANCO PYME ECOFUTURO,2026-07-27
11.58,0.0,0.0,BANCO PYME ECOFUTURO,2026-07-27
11.6,0.0,0.0,BANCO PYME ECOFUTURO,2026-07-27
11.61,0.0,0.0,BANCO PYME ECOFUTURO,2026-07-27
11.64,0.0,0.0,BANCO PYME ECOFUTURO,2026-07-27
11.65,0.0,0.0,BANCO PYME ECOFUTURO,2026-07-27
11.7,0.0,0.0,BANCO PYME ECOFUTURO,2026-07-27
11.75,0.0,0.0,BANCO PYME ECOFUTURO,2026-07-27
11.76,0.0,0.0,BANCO PYME ECOFUTURO,2026-07-27
11.8,0.0,0.0,BANCO PYME ECOFUTURO,2026-07-27
11.85,0.0,0.0,BANCO PYME ECOFUTURO,2026-07-27
11.9,0.0,0.0,BANCO PYME ECOFUTURO,2026-07-27
9.6,0.0,0.0,BANCO SOLIDARIO,2026-07-27
9.63,0.0,0.0,BANCO SOLIDARIO,2026-07-27
9.7,0.0,0.0,BANCO SOLIDARIO,2026-07-27
9.73,0.0,0.0,BANCO SOLIDARIO,2026-07-27
9.96,0.0,0.0,BANCO SOLIDARIO,2026-07-27
10.0,0.0,0.0,BANCO SOLIDARIO,2026-07-27
10.6,0.0,0.0,BANCO SOLIDARIO,2026-07-27
10.7,0.0,0.0,BANCO SOLIDARIO,2026-07-27
10.8,20.0,12233.0,BANCO SOLIDARIO,2026-07-27
10.97,0.0,0.0,BANCO SOLIDARIO,2026-07-27
10.99,0.0,0.0,BANCO SOLIDARIO,2026-07-27
11.0,0.0,0.0,BANCO SOLIDARIO,2026-07-27
11.12,0.0,0.0,BANCO SOLIDARIO,2026-07-27
11.13,0.0,0.0,BANCO SOLIDARIO,2026-07-27
11.15,0.0,0.0,BANCO SOLIDARIO,2026-07-27
11.16,0.0,0.0,BANCO SOLIDARIO,2026-07-27
11.17,0.0,0.0,BANCO SOLIDARIO,2026-07-27
11.18,0.0,0.0,BANCO SOLIDARIO,2026-07-27
11.21,0.0,0.0,BANCO SOLIDARIO,2026-07-27
11.23,0.0,0.0,BANCO SOLIDARIO,2026-07-27
11.27,0.0,0.0,BANCO SOLIDARIO,2026-07-27
11.3,2.0,137009.0,BANCO SOLIDARIO,2026-07-27
11.32,0.0,0.0,BANCO SOLIDARIO,2026-07-27
11.35,3.0,94731.0,BANCO SOLIDARIO,2026-07-27
11.36,0.0,0.0,BANCO SOLIDARIO,2026-07-27
11.3699,0.0,0.0,BANCO SOLIDARIO,2026-07-27
11.37,2.0,135404.0,BANCO SOLIDARIO,2026-07-27
11.4,2.0,46460.0,BANCO SOLIDARIO,2026-07-27
11.42,0.0,0.0,BANCO SOLIDARIO,2026-07-27
11.43,0.0,0.0,BANCO SOLIDARIO,2026-07-27
11.45,0.0,0.0,BANCO SOLIDARIO,2026-07-27
11.47,2.0,78165.0,BANCO SOLIDARIO,2026-07-27
11.5,3.0,227507.0,BANCO SOLIDARIO,2026-07-27
11.52,0.0,0.0,BANCO SOLIDARIO,2026-07-27
11.55,0.0,0.0,BANCO SOLIDARIO,2026-07-27
11.57,0.0,0.0,BANCO SOLIDARIO,2026-07-27
11.58,0.0,0.0,BANCO SOLIDARIO,2026-07-27
11.6,0.0,0.0,BANCO SOLIDARIO,2026-07-27
11.61,0.0,0.0,BANCO SOLIDARIO,2026-07-27
11.64,0.0,0.0,BANCO SOLIDARIO,2026-07-27
11.65,0.0,0.0,BANCO SOLIDARIO,2026-07-27
11.7,1.0,299880.0,BANCO SOLIDARIO,2026-07-27
11.75,2.0,100000.0,BANCO SOLIDARIO,2026-07-27
11.76,1.0,150000.0,BANCO SOLIDARIO,2026-07-27
11.8,0.0,0.0,BANCO SOLIDARIO,2026-07-27
11.85,0.0,0.0,BANCO SOLIDARIO,2026-07-27
11.9,0.0,0.0,BANCO SOLIDARIO,2026-07-27
9.6,0.0,0.0,BANCO UNION,2026-07-27
9.63,0.0,0.0,BANCO UNION,2026-07-27
9.7,0.0,0.0,BANCO UNION,2026-07-27
9.73,0.0,0.0,BANCO UNION,2026-07-27
9.96,0.0,0.0,BANCO UNION,2026-07-27
10.0,0.0,0.0,BANCO UNION,2026-07-27
10.6,0.0,0.0,BANCO UNION,2026-07-27
10.7,0.0,0.0,BANCO UNION,2026-07-27
10.8,0.0,0.0,BANCO UNION,2026-07-27
10.97,0.0,0.0,BANCO UNION,2026-07-27
10.99,0.0,0.0,BANCO UNION,2026-07-27
11.0,0.0,0.0,BANCO UNION,2026-07-27
11.12,0.0,0.0,BANCO UNION,2026-07-27
11.13,1.0,6.0,BANCO UNION,2026-07-27
11.15,0.0,0.0,BANCO UNION,2026-07-27
11.16,0.0,0.0,BANCO UNION,2026-07-27
11.17,0.0,0.0,BANCO UNION,2026-07-27
11.18,0.0,0.0,BANCO UNION,2026-07-27
11.21,0.0,0.0,BANCO UNION,2026-07-27
11.23,0.0,0.0,BANCO UNION,2026-07-27
11.27,0.0,0.0,BANCO UNION,2026-07-27
11.3,0.0,0.0,BANCO UNION,2026-07-27
11.32,0.0,0.0,BANCO UNION,2026-07-27
11.35,0.0,0.0,BANCO UNION,2026-07-27
11.36,0.0,0.0,BANCO UNION,2026-07-27
11.3699,0.0,0.0,BANCO UNION,2026-07-27
11.37,58.0,53375.0,BANCO UNION,2026-07-27
11.4,0.0,0.0,BANCO UNION,2026-07-27
11.42,0.0,0.0,BANCO UNION,2026-07-27
11.43,0.0,0.0,BANCO UNION,2026-07-27
11.45,0.0,0.0,BANCO UNION,2026-07-27
11.47,0.0,0.0,BANCO UNION,2026-07-27
11.5,0.0,0.0,BANCO UNION,2026-07-27
11.52,0.0,0.0,BANCO UNION,2026-07-27
11.55,0.0,0.0,BANCO UNION,2026-07-27
11.57,0.0,0.0,BANCO UNION,2026-07-27
11.58,0.0,0.0,BANCO UNION,2026-07-27
11.6,0.0,0.0,BANCO UNION,2026-07-27
11.61,0.0,0.0,BANCO UNION,2026-07-27
11.64,0.0,0.0,BANCO UNION,2026-07-27
11.65,0.0,0.0,BANCO UNION,2026-07-27
11.7,0.0,0.0,BANCO UNION,2026-07-27
11.75,0.0,0.0,BANCO UNION,2026-07-27
11.76,0.0,0.0,BANCO UNION,2026-07-27
11.8,0.0,0.0,BANCO UNION,2026-07-27
11.85,0.0,0.0,BANCO UNION,2026-07-27
11.9,0.0,0.0,BANCO UNION,2026-07-27
9.6,1.0,21.0,TOTAL BANCOS,2026-07-27
9.63,1.0,28105.0,TOTAL BANCOS,2026-07-27
9.7,1.0,84.0,TOTAL BANCOS,2026-07-27
9.73,1.0,142327.0,TOTAL BANCOS,2026-07-27
9.96,1.0,15197.0,TOTAL BANCOS,2026-07-27
10.0,1.0,151.0,TOTAL BANCOS,2026-07-27
10.6,1.0,10425.0,TOTAL BANCOS,2026-07-27
10.7,1.0,42.0,TOTAL BANCOS,2026-07-27
10.8,20.0,12233.0,TOTAL BANCOS,2026-07-27
10.97,4.0,350.0,TOTAL BANCOS,2026-07-27
10.99,1.0,1295.0,TOTAL BANCOS,2026-07-27
11.0,1.0,109.0,TOTAL BANCOS,2026-07-27
11.12,1.0,3700.0,TOTAL BANCOS,2026-07-27
11.13,2.0,235.0,TOTAL BANCOS,2026-07-27
11.15,3.0,149976.0,TOTAL BANCOS,2026-07-27
11.16,2.0,1.0,TOTAL BANCOS,2026-07-27
11.17,472.0,273557.0,TOTAL BANCOS,2026-07-27
11.18,2.0,1.0,TOTAL BANCOS,2026-07-27
11.21,3.0,2123.0,TOTAL BANCOS,2026-07-27
11.23,1.0,17798.0,TOTAL BANCOS,2026-07-27
11.27,142.0,314073.0,TOTAL BANCOS,2026-07-27
11.3,6.0,777626.0,TOTAL BANCOS,2026-07-27
11.32,1.0,268721.0,TOTAL BANCOS,2026-07-27
11.35,8.0,97380.0,TOTAL BANCOS,2026-07-27
11.36,133.0,24307.0,TOTAL BANCOS,2026-07-27
11.3699,1.0,35.0,TOTAL BANCOS,2026-07-27
11.37,152.0,2220195.0,TOTAL BANCOS,2026-07-27
11.4,7.0,2282488.0,TOTAL BANCOS,2026-07-27
11.42,6.0,1470253.0,TOTAL BANCOS,2026-07-27
11.43,1.0,5125.0,TOTAL BANCOS,2026-07-27
11.45,3.0,145095.0,TOTAL BANCOS,2026-07-27
11.47,48.0,137685.0,TOTAL BANCOS,2026-07-27
11.5,12.0,2316307.0,TOTAL BANCOS,2026-07-27
11.52,1.0,499980.0,TOTAL BANCOS,2026-07-27
11.55,1.0,200000.0,TOTAL BANCOS,2026-07-27
11.57,1.0,36975.0,TOTAL BANCOS,2026-07-27
11.58,1.0,284076.0,TOTAL BANCOS,2026-07-27
